source,target,dist,street_name
7835315962,7835315963,12.9,Unnamed road
7835315962,7835315961,2.26,Unnamed road
360804091,537784987,133.15,Roetaardstraat
360804091,527007325,9.11,Kroonstraat
360804091,166713,28.22,Kroonstraat
7835315963,7835315964,1.85,Unnamed road
7835315963,7835315962,12.9,Unnamed road
7835315964,7835315965,1.98,Unnamed road
7835315964,7835315963,1.85,Unnamed road
7835315966,7835315978,16.96,Unnamed road
7835315966,1427039255,10.64,Unnamed road
7835315966,7835315967,6.31,Unnamed road
7835315967,7835315966,6.31,Unnamed road
7835315967,7835315965,1.74,Unnamed road
7835315968,7835315969,17.61,Unnamed road
7835315969,7835315970,7.63,Unnamed road
7835315969,7835315968,17.61,Unnamed road
7835315965,7835315967,1.74,Unnamed road
7835315965,7835315964,1.98,Unnamed road
7835315970,7835315971,16.37,Unnamed road
7835315970,7835315969,7.63,Unnamed road
7835315972,7835315973,15.26,Unnamed road
7835315972,7835315971,15.61,Unnamed road
7835315972,7835315979,19.57,Unnamed road
7835315973,7835315974,13.97,Unnamed road
7835315973,7835315972,15.26,Unnamed road
7835315974,7835315975,12.72,Unnamed road
7835315974,7835315973,13.97,Unnamed road
7835315975,7835315976,11.36,Unnamed road
7835315975,7835315974,12.72,Unnamed road
7835315976,7835315977,11.26,Unnamed road
7835315976,7835315975,11.36,Unnamed road
7835315977,7835315978,10.66,Unnamed road
7835315977,7835315976,11.26,Unnamed road
7835315978,1427039225,13.41,Unnamed road
7835315978,7835315966,16.96,Unnamed road
7835315978,7835315977,10.66,Unnamed road
7835315971,7835315972,15.61,Unnamed road
7835315971,7835315970,16.37,Unnamed road
7835315979,7835315972,19.57,Unnamed road
7835315980,2030854654,24.21,Unnamed road
7835315980,854325006,24.21,Unnamed road
7835315982,539695542,20.38,Unnamed road
7835315982,11434502883,21.47,Unnamed road
7835315982,10067570313,2.93,Unnamed road
7835315983,11434502883,28.22,Unnamed road
7835315983,854325027,19.74,Unnamed road
2673438495,2673438496,14.8,Beursgang
2673438496,2673438495,14.8,Beursgang
2673438496,2673438504,13.53,Beursgang
2564124451,434550045,12.02,Ruelle Saint-Nicaise
2564124451,2564124460,11.71,Ruelle Saint-Nicaise
2564124453,3055150944,13.08,Rue les Claines
2564124453,3055150943,13.76,Rue les Claines
2673438504,2673438510,7.47,Beursgang
2673438504,2673438496,13.53,Beursgang
2564124460,2564124451,11.71,Ruelle Saint-Nicaise
2564124460,434550043,25.16,Ruelle Saint-Nicaise
2673438510,2673438504,7.47,Beursgang
2673438510,2898871773,0.65,Beursgang
2673438514,13091070609,2.7,Wagenweg
2673438514,2898871773,4.42,Beursgang
3056168755,3056168762,9.61,Unnamed road
3056168755,3056367233,18.81,Unnamed road
3056168755,12229926308,3.35,Unnamed road
2564124468,434550043,95.29,Ruelle Saint-Nicaise
2564124468,2564124473,39.95,Ruelle Saint-Nicaise
3056168757,3056367252,15.99,Unnamed road
3056168757,3056168762,2.06,Unnamed road
2564124473,2564124468,39.95,Ruelle Saint-Nicaise
2564124473,2564124475,28.25,Ruelle Saint-Nicaise
3056168762,3056168757,2.06,Unnamed road
3056168762,3056168755,9.61,Unnamed road
2564124475,2564124473,28.25,Ruelle Saint-Nicaise
2564124475,434550042,17.62,Ruelle Saint-Nicaise
2302766906,1166229586,9.38,Kapelbergstraat
2302766906,1166229577,4.26,Kapelbergstraat
2302766906,12203689734,62.72,Unnamed road
2302766909,2302766913,1.5,Eygenstraat
2302766909,203372703,51.04,Eygenstraat
2302766909,12203689734,64.92,Unnamed road
2564124479,434550042,108.64,Ruelle Saint-Nicaise
2302766912,2302766914,38.13,Eygenstraat
2302766912,2302766913,0.78,Eygenstraat
2302766912,12203689736,24.37,Unnamed road
2302766913,2302766912,0.78,Eygenstraat
2302766913,2302766909,1.5,Eygenstraat
2302766914,2923698407,13.73,Eygenstraat
2302766914,2302766912,38.13,Eygenstraat
10007211206,2079746311,9.24,Unnamed road
10007211206,10007211192,14.84,Unnamed road
3056168777,3056168781,6.2,Unnamed road
3056168777,3056367268,12.57,Unnamed road
3056168781,3056168810,29.1,Unnamed road
3056168781,3056168777,6.2,Unnamed road
12679475027,12679475028,21.64,Jan Vranckxstraat
12679475027,203370621,7.86,Jan Vranckxstraat
12679475028,12679475029,13.94,Jan Vranckxstraat
12679475028,12679475027,21.64,Jan Vranckxstraat
12679475029,2642151922,6.38,Jan Vranckxstraat
12679475029,12679475028,13.94,Jan Vranckxstraat
12679475030,203370619,10.6,Jan Vranckxstraat
12679475030,1166229582,5.74,Jan Vranckxstraat
12679475031,1166229582,6.78,Jan Vranckxstraat
12679475031,12679475032,14.41,Jan Vranckxstraat
12679475032,12679475031,14.41,Jan Vranckxstraat
12679475032,2629463324,12.55,Jan Vranckxstraat
9722228573,622325658,32.71,Keibergstraat
9722228573,273073944,11.55,Keibergstraat
9722228574,273073944,19.57,Keibergstraat
9722228575,2081245926,112.69,Ridderstraat
9722228576,2130535492,3.52,Lindenstraat
9722228576,1670519434,64.22,Lindenstraat
3056168801,9942684692,4.85,Unnamed road
3056168801,3055915262,5.93,Unnamed road
3056168801,27220247,4.99,Brusselsestraat
3056168801,5766507591,4.91,Brusselsestraat
9722228577,4498590042,32.97,Lindenstraat
9722228577,2130535490,3.83,Lindenstraat
2673438567,2673438568,11.69,Unnamed road
2673438567,130136756,24.56,Unnamed road
2673438568,130136757,18.08,Unnamed road
2673438568,2673438567,11.69,Unnamed road
2673438569,3196080856,16.73,Klein Begijnhof
2673438569,3197447719,73.97,Klein Begijnhof
2673438569,13076393407,2.49,Klein Begijnhof
3056168810,3075259946,80.51,Unnamed road
3056168810,3056168781,29.1,Unnamed road
3056168810,3055915262,0.34,Unnamed road
3056168810,3075258599,4.74,Unnamed road
13132006786,13132006787,2.76,Unnamed road
13132006786,7098799294,2.13,Unnamed road
160264064,11594033540,19.09,Unnamed road
160264064,1397196870,21.68,Unnamed road
160264066,60479557,92.57,Unnamed road
160264066,11594033540,14.23,Unnamed road
1470721933,13158307049,66.51,Unnamed road
1470721934,13158318969,6.94,Oud-Heverleestraat
1470721934,5445812898,2.55,Oud-Heverleestraat
1470721934,13158307049,4.48,Unnamed road
1424322474,1642036624,43.02,Dorpsstraat
1424322474,6697121385,5.11,Unnamed road
85815217,3115488558,4.93,Vissersstraat
85815217,1400487679,11.0,Vismarkt
85815219,85815220,29.53,Augustijnenstraat
85815220,3113559932,6.69,Augustijnenstraat
85815221,3101985793,13.42,Vaartstraat
1298493367,1298493370,7.56,Unnamed road
1298493367,1298493369,5.1,Unnamed road
1298493368,1298493370,9.3,Unnamed road
1298493368,163191915,6.42,Unnamed road
1298493369,1298493367,5.1,Unnamed road
1298493369,1298493372,17.28,Unnamed road
1298493370,6796385319,32.54,Unnamed road
1298493370,1298493368,9.3,Unnamed road
1298493370,1298493367,7.56,Unnamed road
1298493370,4079909984,4.15,Unnamed road
1298493372,1298493369,17.28,Unnamed road
1298493372,11229852825,41.77,Unnamed road
1298493372,11229852826,42.47,Unnamed road
1573220308,1063708246,7.63,Avenue Oscar Jespers - Oscar Jesperslaan
1573220308,1063708330,47.53,Avenue Oscar Jespers - Oscar Jesperslaan
1573220308,1573218672,6.15,Unnamed road
414030388,9330175982,3.42,Leeuwweg
414030388,9330175979,6.3,Tramrelle
414030388,9330175983,4.01,Tramrelle
12025425881,12025425887,5.51,Unnamed road
12025425881,19867870,6.33,Unnamed road
12025425881,12025425885,4.68,Unnamed road
12025425882,12025425883,17.69,Unnamed road
12025425882,12025425887,21.17,Unnamed road
12025425883,12025425884,2.98,Unnamed road
12025425883,12025425882,17.69,Unnamed road
12025425884,12025425883,2.98,Unnamed road
12025425885,12025425886,18.24,Unnamed road
12025425885,12025425881,4.68,Unnamed road
12025425886,12025425885,18.24,Unnamed road
12025425887,12025425882,21.17,Unnamed road
12025425887,12025425881,5.51,Unnamed road
414030390,9330175969,16.99,Tramrelle
414030390,864935071,88.53,Tramrelle
12025425892,19867870,8.28,Unnamed road
12025425892,1035735281,63.44,Unnamed road
1424322538,6534234317,8.68,Unnamed road
1424322538,13143742852,1.06,Unnamed road
1424322538,6534234316,30.57,Unnamed road
414030392,414030393,18.31,Tramrelle
414030392,9330175968,19.9,Tramrelle
9950031855,4985706645,6.51,Unnamed road
9950031855,4985706646,0.7,Unnamed road
9950031855,12101067117,7.23,Unnamed road
13132006787,13132006786,2.76,Unnamed road
13132006787,13132006783,1.72,Unnamed road
13132006787,13132035604,72.93,Unnamed road
8507715582,1088372885,2.2,Unnamed road
8507715582,8507715603,1.81,Unnamed road
8507715582,1088372815,14.52,Unnamed road
8507715583,8506448805,4.08,Unnamed road
8507715583,8506448806,4.16,Unnamed road
9950031880,9950031882,15.62,Unnamed road
9950031880,9950031883,5.09,Unnamed road
9950031881,3142664397,25.49,Halfmaartstraat
9950031881,3142664344,10.24,Halfmaartstraat
9950031881,9950031883,4.32,Unnamed road
9950031882,9950031880,15.62,Unnamed road
9950031883,3142664398,28.67,Unnamed road
9950031883,3142664345,10.02,Unnamed road
9950031883,9950031880,5.09,Unnamed road
9950031883,9950031881,4.32,Unnamed road
1424322568,181317167,5.76,Unnamed road
1424322568,13143742850,10.53,Unnamed road
1424322568,6115468674,3.82,Unnamed road
8507715603,8507715582,1.81,Unnamed road
8507715603,1088372864,14.01,Unnamed road
8507715608,8506448806,3.47,Unnamed road
8507715608,8507715612,0.93,Unnamed road
1037757273,1487348717,9.23,Burgemeester Willem Servranckx-Plein
1037757273,152101098,18.13,Burgemeester Willem Servranckx-Plein
8507715611,8507715612,4.0,Unnamed road
8507715611,1088372885,0.81,Unnamed road
8507715612,8507715608,0.93,Unnamed road
8507715612,8507715611,4.0,Unnamed road
8507715613,8507715614,16.23,Unnamed road
8507715614,1088372885,2.02,Unnamed road
8507715614,8506448813,0.86,Unnamed road
8507715614,8507715613,16.23,Unnamed road
5688619041,1312433510,7.34,Dorpsstraat
5688619041,5688619042,37.52,Unnamed road
5688619042,5688619041,37.52,Unnamed road
5688619047,5688619041,14.23,Dorpsstraat
5688619047,5688619048,18.75,Unnamed road
5688619048,5688619047,18.75,Unnamed road
849440810,12999828759,41.1,Unnamed road
849440810,18349306,0.52,Dorpsstraat
849440810,1350072862,4.67,Dorpsstraat
8437198895,8437198896,8.29,Unnamed road
8437198896,8437198897,2.99,Unnamed road
8437198896,8437198895,8.29,Unnamed road
8437198897,8437198898,4.74,Unnamed road
8437198897,8437198896,2.99,Unnamed road
8437198898,8437198899,3.54,Unnamed road
8437198898,8437198897,4.74,Unnamed road
8437198899,8437198900,6.62,Unnamed road
8437198899,8437198898,3.54,Unnamed road
8437198900,8437198901,2.99,Unnamed road
8437198900,8437198899,6.62,Unnamed road
8437198901,8437198902,7.72,Unnamed road
8437198901,8437198900,2.99,Unnamed road
8437198902,8437198903,10.74,Unnamed road
8437198902,8437198901,7.72,Unnamed road
8437198903,8437198904,4.35,Unnamed road
8437198903,8437198902,10.74,Unnamed road
8437198904,8437198905,9.83,Unnamed road
8437198904,8437198903,4.35,Unnamed road
8437198905,8996120976,21.28,Stationsstraat
8437198905,2177775718,14.54,Stationsstraat
8437198905,8437198904,9.83,Unnamed road
5688619068,7438379956,4.56,Aardeweg
5688619068,1364860891,14.28,Aardeweg
5688619070,537676145,16.83,Unnamed road
5688619070,537676142,4.59,Unnamed road
8437198911,1688880221,2.78,Unnamed road
8437198911,1688880199,3.2,Unnamed road
8437198912,1688880185,3.55,Unnamed road
8437198912,8437198913,5.21,Unnamed road
8437198913,8437198912,5.21,Unnamed road
369951140,854329325,18.25,Unnamed road
369951140,1362472896,30.08,Galgestraat - Buurtweg 4
369951140,747002841,5.14,Galgestraat - Buurtweg 4
5688619075,5688619077,22.52,Frans Rochettestraat
5688619075,181317161,6.45,Frans Rochettestraat
5688619075,5688619076,31.76,Unnamed road
5688619076,5688619075,31.76,Unnamed road
5688619077,5688619079,34.67,Frans Rochettestraat
5688619077,5688619075,22.52,Frans Rochettestraat
5688619077,5688619078,30.42,Unnamed road
5688619078,5688619077,30.42,Unnamed road
5688619079,5688619081,7.4,Frans Rochettestraat
5688619079,5688619077,34.67,Frans Rochettestraat
5688619079,5688619080,30.95,Unnamed road
5688619080,5688619079,30.95,Unnamed road
5688619081,181317165,12.73,Frans Rochettestraat
5688619081,5688619079,7.4,Frans Rochettestraat
5688619081,5688619082,18.25,Unnamed road
1403088970,13302436367,2.58,Mechelsesteenweg
1403088970,10186704450,30.94,Mechelsesteenweg
1403088970,9348533817,5.0,Burchtstraat
1403088970,9348505255,5.71,Burchtstraat
5688619082,5688619081,18.25,Unnamed road
5688619083,181317165,9.55,Unnamed road
5688619083,1459795088,9.23,Unnamed road
369951141,369951142,23.65,Unnamed road
369951141,854329325,3.56,Unnamed road
369951142,11304806256,14.48,Unnamed road
369951142,369951141,23.65,Unnamed road
369951143,11304806255,11.54,Unnamed road
369951143,11304806256,18.12,Unnamed road
3056169043,3201523883,11.87,Unnamed road
3056169043,3056169048,4.06,Unnamed road
369951144,369951145,22.71,Unnamed road
369951144,11304806255,11.36,Unnamed road
3056169048,3056169043,4.06,Unnamed road
3056169048,3055915268,74.44,Unnamed road
369951145,11304806257,27.46,Unnamed road
369951145,369951144,22.71,Unnamed road
5174904131,5174904130,5.57,Unnamed road
5174904131,13436563513,4.18,Unnamed road
11514245254,11514245256,6.18,Unnamed road
11514245254,135839906,16.33,Unnamed road
11514245255,6265874868,11.58,Unnamed road
11514245255,11514245256,6.49,Unnamed road
11514245256,11514245255,6.49,Unnamed road
11514245256,11514245254,6.18,Unnamed road
11514245257,11514245258,12.9,Unnamed road
11514245257,6265874868,9.93,Unnamed road
11514245258,6265874869,12.26,Unnamed road
11514245258,11514245257,12.9,Unnamed road
11514245259,11514245260,18.52,Unnamed road
11514245259,6265874869,18.62,Unnamed road
11514245260,6265874861,16.71,Unnamed road
11514245260,11514245259,18.52,Unnamed road
11514245261,6265874862,34.44,Unnamed road
11514245261,6265874861,32.7,Unnamed road
11514245262,11514245263,5.29,Unnamed road
11514245262,6265874860,5.34,Unnamed road
11514245263,11514245264,6.0,Unnamed road
11514245263,11514245262,5.29,Unnamed road
11514245264,6265874870,8.58,Unnamed road
11514245264,11514245263,6.0,Unnamed road
11514245265,11514245266,6.95,Unnamed road
11514245265,6265874870,7.7,Unnamed road
11514245266,11514245268,2.57,Unnamed road
11514245266,11514245265,6.95,Unnamed road
11514245267,11514265969,2.58,Unnamed road
11514245267,11514245268,3.47,Unnamed road
11514245268,11514245267,3.47,Unnamed road
11514245268,11514245266,2.57,Unnamed road
5122125964,1608012237,70.13,Het Bies
5122125964,5122125960,1.98,Het Bies
5122125977,1151998111,22.52,Tervuursesteenweg
5122125977,7076301367,5.75,Unnamed road
5122125977,5122125978,4.33,Unnamed road
5122125978,1151998147,6.36,Unnamed road
5122125978,5122125977,4.33,Unnamed road
5122125978,10253488517,7.36,Unnamed road
5122125979,10253488517,22.19,Unnamed road
5122125979,5122125980,8.01,Unnamed road
5122125980,5122125979,8.01,Unnamed road
5122125980,5122125981,15.36,Unnamed road
5122125981,5122125980,15.36,Unnamed road
5032997026,160583472,3.03,Unnamed road
5032997026,160583471,1.91,Unnamed road
5032997026,5032997027,6.49,Unnamed road
5032997027,5032997029,13.47,Unnamed road
5032997027,5032997026,6.49,Unnamed road
5032997028,13027086172,7.91,Unnamed road
5032997028,5032997029,3.75,Unnamed road
5032997029,5032997027,13.47,Unnamed road
5032997029,5032997028,3.75,Unnamed road
534605994,9380423103,4.17,Terbankbosstraatje (V47)
534605994,1472920318,201.94,Graafschaplaan
534605994,537784992,30.59,Graafschaplaan
534605995,12335431718,1.87,Terbankbosstraatje (V47)
534605995,12335431717,2.0,Terbankbosstraatje (V47)
534605996,12335431715,5.64,Terbankbosstraatje (V47)
534605996,1508514249,28.88,Brusselsesteenweg
534605996,9380423108,23.92,Brusselsesteenweg
988639416,6303838058,14.77,Unnamed road
988639436,1569131378,33.86,Unnamed road
988639436,8959528863,4.13,Unnamed road
1121808592,2632545730,18.63,Unnamed road
698446059,479303922,50.14,Reigersstraat
698446059,3244971430,10.79,Unnamed road
698446060,4476046451,4.17,Unnamed road
698446060,3244971430,3.68,Unnamed road
1121808622,1121808638,14.48,Unnamed road
1121808622,1121808625,4.43,Unnamed road
1121808625,1121808622,4.43,Unnamed road
1121808625,3070135259,3.2,Unnamed road
1494577398,1494567474,7.18,Langeveldstraat
1494577398,1494577469,59.57,Langeveldstraat
1494577398,13148263697,5.44,Unnamed road
9576476918,11225613397,4.66,Unnamed road
9576476919,11302505007,26.9,Unnamed road
9576476920,9356542240,14.82,Woluwedal
9576476923,9356542238,27.19,Unnamed road
1121808638,13125179784,18.45,Unnamed road
1121808638,658452537,9.81,Unnamed road
1121808638,1121808622,14.48,Unnamed road
1494577408,13148263634,65.69,Unnamed road
1494577410,13148263697,89.32,Unnamed road
7872278787,7872278788,7.24,Unnamed road
7872278787,7877306627,5.25,Unnamed road
7872278787,2633771129,32.3,Unnamed road
7872278788,1440669287,11.68,Unnamed road
7872278788,7872278787,7.24,Unnamed road
7872278789,2633771143,20.78,Studentenwijk Arenberg
7872278789,2633771144,35.8,Studentenwijk Arenberg
1121808652,658452536,8.5,Unnamed road
1121808652,8506448805,13.58,Unnamed road
1121808652,1121808777,15.18,Unnamed road
9576476942,11225613399,31.18,Unnamed road
9576476944,11431916461,4.22,Hector Henneaulaan
9572254158,10286113590,2.66,Unnamed road
9384325398,4806118660,49.81,Gijzelaarsstraat
9384325398,18635932,2.97,Gijzelaarsstraat
9384325398,5098190015,4.99,Unnamed road
9384325398,5098190009,2.77,Unnamed road
10101289263,10101289264,2.13,Unnamed road
10101289263,10101289280,1.39,Unnamed road
10101289264,10101289265,2.36,Unnamed road
10101289264,10101289263,2.13,Unnamed road
10101289265,10101289266,2.02,Unnamed road
10101289265,10101289264,2.36,Unnamed road
10101289266,10101289267,2.4,Unnamed road
10101289266,10101289265,2.02,Unnamed road
10101289267,10101289266,2.4,Unnamed road
10101289267,6712478620,2.58,Unnamed road
10101289270,11355965432,2.0,Unnamed road
10101289270,6712478620,3.81,Unnamed road
10101289271,11355965432,3.03,Unnamed road
10101289271,10101289272,0.21,Unnamed road
10101289272,10101289273,2.04,Unnamed road
10101289272,10101289271,0.21,Unnamed road
10101289273,10101289274,1.09,Unnamed road
10101289273,10101289272,2.04,Unnamed road
10101289274,10101289275,1.71,Unnamed road
10101289274,10101289273,1.09,Unnamed road
10101289275,11078202197,0.58,Unnamed road
10101289275,10101289274,1.71,Unnamed road
1494577469,1494577398,59.57,Langeveldstraat
1494577469,240356006,24.93,Langeveldstraat
1494577469,13148263634,3.2,Unnamed road
